,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
3923,Konstantin Popov,60,Married,100000,Government surveillance assistance,AB,154.53169461806092,1.6816539436250417,2003-08-28 13:24:00.000000
3924,Elena Antonov,60,Widowed,100000,Government social researcher,A,181.97582175710028,40.0535598878406,2003-08-28 14:24:00.000000
3925,Natalia Vorobiev,60,Single,100000,Government surveillance assistance,AB,185.66781107626173,8.29487634800211,2003-08-29 14:24:00.000000
3926,Olga Stepanov,60,Divorced,100000,Government social researcher,B,160.9647190397523,10.122286328855111,2003-08-30 06:24:00.000000
3927,Alexei Stepanov,60,Single,100000,Government teacher,B,165.31278651266103,13.594968272121005,2003-08-30 10:24:00.000000
3928,Ekaterina Zaitsev,60,Single,100000,Government social researcher,O,165.59776295964411,20.71153246186116,2003-09-02 09:24:00.000000
3929,Alexei Kozlov,54,Divorced,100000,Government social researcher,AB,152.61510855626332,48.409947785254836,2003-09-02 09:24:00.000000
3930,Dmitry Vorobiev,60,Widowed,100000,Government social researcher,A,166.35177058694262,32.4136538703821,2003-09-02 18:24:00.000000
3931,Anna Zaitsev,60,Divorced,100000,Government surveillance assistance,AB,157.77490166325322,39.870260194378,2003-09-03 05:24:00.000000
3932,Svetlana Morozov,60,Married,100000,Government employee,O,152.47198900505953,20.144338769924353,2003-09-03 11:24:00.000000
3933,Dmitry Pavlov,24,Single,100000,Government surveillance assistance,B,162.8847004701782,6.7689914271779825,2003-09-05 15:24:00.000000
3934,Pavel Zakharov,60,Married,100000,Government surveillance assistance,AB,179.89001414261958,19.834682905087917,2003-09-06 01:24:00.000000
3935,Artem Karpov,60,Single,100000,Government IT technician,AB,177.22043039803467,26.690892136735027,2003-09-06 15:24:00.000000
3936,Yulia Zaitsev,60,Divorced,100000,Government surveillance assistance,O,188.72770668553503,7.9489643115490685,2003-09-06 21:24:00.000000
3937,Maria Karpov,60,Married,92323,Government social researcher,B,159.6444608624349,34.74016523807744,2003-09-07 06:24:00.000000
3938,Maxim Lebedev,60,Married,88107,Government surveillance assistance,O,161.51569325449177,6.070279942558877,2003-09-07 06:24:00.000000
3939,Elena Fedorov,60,Single,100000,Government surveillance assistance,B,165.8361835521544,55.80928499981524,2003-09-07 21:24:00.000000
3940,Tatiana Popov,60,Widowed,100000,Government surveillance assistance,O,179.69307480043648,13.643671979856567,2003-09-08 15:24:00.000000
3941,Dmitri Morozov,60,Single,100000,Government surveillance assistance,AB,187.98047360570663,8.167975965996982,2003-09-09 16:24:00.000000
3942,Ksenia Sorokin,60,Widowed,100000,Government social researcher,AB,187.08854668317633,29.084889842306808,2003-09-09 20:24:00.000000
3943,Pavel Novikov,60,Single,100000,Government surveillance assistance,A,155.63242411000618,387.08233824670174,2003-09-09 20:24:00.000000
3944,Maria Fedorov,60,Married,100000,Government surveillance assistance,AB,165.33008607227285,9.242503413031132,2003-09-10 14:24:00.000000
3945,Ekaterina Romanov,60,Divorced,100000,Government doctor,B,160.30141514761684,13.512144400186424,2003-09-11 06:24:00.000000
3946,Ekaterina Popov,60,Divorced,100000,Government history writer,B,183.02713113328284,56.98342533051785,2003-09-11 09:24:00.000000
3947,Natalia Pavlov,60,Single,100000,Government employee,A,171.94543031610453,104.5875585540403,2003-09-11 12:24:00.000000
3948,Svetlana Ilyin,60,Divorced,100000,Government social researcher,O,184.05369999040326,37.77812383848988,2003-09-12 10:24:00.000000
3949,Anna Volkov,60,Widowed,100000,Government cook,AB,177.15344052419007,15.783661740408737,2003-09-12 10:24:00.000000
3950,Alexei Ilyin,60,Married,100000,Government surveillance assistance,AB,180.26462774505188,38.737704868282606,2003-09-12 16:24:00.000000
3951,Igor Volkov,60,Married,100000,Government history writer,AB,160.55236902170398,45.33082887940695,2003-09-13 09:24:00.000000
3952,Polina Morozov,60,Married,100000,Government doctor,A,176.159756379469,6.7997140915650105,2003-09-14 20:24:00.000000
3953,Ksenia Fedorov,18,Divorced,100000,Government doctor,O,154.25255897184533,16.18530630697574,2003-09-15 00:24:00.000000
3954,Elena Karpov,60,Divorced,100000,Government social researcher,B,169.7637994555158,1.5614107655646774,2003-09-16 10:24:00.000000
3955,Alexei Timofeev,60,Single,100000,Government employee,A,184.41921382298958,17.220895643939162,2003-09-18 17:24:00.000000
3956,Maria Kiselev,60,Married,100000,Government surveillance assistance,A,177.24444313387164,25.697835219222505,2003-09-20 04:24:00.000000
3957,Alexei Kuznetsov,60,Divorced,100000,Government doctor,O,174.1679306264669,13.267463557724753,2003-09-20 22:24:00.000000
3958,Ekaterina Mikhailov,60,Married,100000,Government social researcher,AB,183.20052679078444,134.2381345618607,2003-09-21 10:24:00.000000
3959,Konstantin Kuznetsov,24,Widowed,100000,Government surveillance assistance,AB,177.14917198674598,434.54948842230084,2003-09-21 16:24:00.000000
3960,Svetlana Karpov,60,Married,100000,Government surveillance assistance,AB,151.88149903401822,27.63268312594038,2003-09-21 18:24:00.000000
3961,Nikolai Kiselev,54,Divorced,100000,Government social researcher,O,153.02901269208445,168.80343876870657,2003-09-22 01:24:00.000000
3962,Dmitry Sorokin,60,Divorced,100000,Government surveillance assistance,AB,173.77509287365672,458.32774045072887,2003-09-23 02:24:00.000000
3963,Nikolai Kozlov,60,Widowed,100000,Government surveillance assistance,B,160.61845168940619,8.352570520046193,2003-09-23 13:24:00.000000
3964,Andrei Morozov,60,Widowed,100000,Government surveillance assistance,O,150.23301788939904,1.6589594646855041,2003-09-24 21:24:00.000000
3965,Natalia Petrov,60,Divorced,100000,Government teacher,O,182.36550643004009,36.204924711244146,2003-09-25 07:24:00.000000
3966,Vladimir Smirnov,54,Divorced,100000,Government social researcher,A,181.87005164511814,36.77155196025528,2003-09-26 11:24:00.000000
3967,Sergei Lebedev,60,Divorced,100000,Government surveillance assistance,A,184.95764867691142,6.647955158875343,2003-09-27 14:24:00.000000
3968,Nina Kiselev,42,Married,100000,Government doctor,B,173.80395186412332,4.327906496054693,2003-09-28 08:24:00.000000
3969,Alexei Egorov,30,Married,100000,Government social researcher,AB,182.45809285326393,305.3435170243324,2003-09-28 18:24:00.000000
3970,Olga Zakharov,60,Single,100000,Government social researcher,AB,170.79530204055862,10.750755806419242,2003-09-28 18:24:00.000000
3971,Svetlana Smirnov,60,Single,100000,Government surveillance assistance,A,170.46364020280262,33.702443358166676,2003-09-28 23:24:00.000000
3972,Anna Kiselev,60,Widowed,100000,Government cook,A,156.00892172763108,10.584146526483604,2003-09-29 00:24:00.000000
3973,Anastasia Mikhailov,60,Married,100000,Government social researcher,O,156.47666549966678,15.243225110664858,2003-09-29 00:24:00.000000
3974,Svetlana Bogdanov,60,Single,100000,Government surveillance assistance,B,151.4012648469342,7.960584844973254,2003-09-29 19:24:00.000000
3975,Yulia Petrov,60,Single,100000,Government cook,B,152.1884403423153,23.285150835454225,2003-09-30 02:24:00.000000
3976,Nikolai Smirnov,60,Single,100000,Government social researcher,A,168.1600844044664,371.3474527102387,2003-09-30 04:24:00.000000
3977,Ivan Smirnov,60,Divorced,100000,Government surveillance assistance,AB,158.60503945895817,10.890575886794824,2003-10-01 02:24:00.000000
3978,Elena Volkov,60,Married,100000,Government social researcher,A,183.6558125364727,1.8647253348019257,2003-10-01 04:24:00.000000
3979,Tatiana Sorokin,48,Widowed,100000,Government social researcher,B,152.16044837326186,46.4330119708997,2003-10-01 20:24:00.000000
3980,Ksenia Vorobiev,60,Married,100000,Government surveillance assistance,O,164.1088095048434,10.037551420228803,2003-10-02 12:24:00.000000
3981,Artem Antonov,60,Divorced,100000,Government surveillance assistance,B,161.4254463243453,44.5597189111817,2003-10-02 16:24:00.000000
3982,Vladimir Ilyin,60,Married,100000,Government employee,B,173.26391197763513,17.688599308911478,2003-10-03 23:24:00.000000
3983,Pavel Vasiliev,60,Single,100000,Government history writer,A,161.19332555226438,6.6562770966886395,2003-10-04 04:24:00.000000
3984,Dmitri Smirnov,60,Single,100000,Government cook,B,171.82868420286866,26.82110839290007,2003-10-05 08:24:00.000000
3985,Polina Zakharov,60,Single,100000,Government social researcher,O,164.9167417152192,57.591481341325306,2003-10-05 13:24:00.000000
3986,Artem Volkov,60,Widowed,100000,Government social researcher,O,153.19502833951722,35.02244123174383,2003-10-05 16:24:00.000000
3987,Artem Sokolov,18,Married,100000,Government history writer,AB,156.9587730422582,32.047729508706354,2003-10-05 18:24:00.000000
3988,Nikolai Fedorov,60,Married,100000,Government doctor,A,183.56532986739936,41.49002199701843,2003-10-06 05:24:00.000000
3989,Sergei Pavlov,60,Married,100000,Government employee,AB,155.14993307864913,23.35146255011319,2003-10-07 17:24:00.000000
3990,Ivan Orlov,24,Divorced,100000,Government employee,A,163.280748732936,20.266534381791093,2003-10-08 06:24:00.000000
3991,Ivan Timofeev,60,Divorced,100000,Government surveillance assistance,B,175.0262072404306,48.53422979728197,2003-10-09 01:24:00.000000
3992,Ekaterina Fedorov,60,Married,100000,Government IT technician,A,161.44856766852166,34.824686520531216,2003-10-09 08:24:00.000000
3993,Artem Novikov,60,Widowed,100000,Government doctor,O,160.40192927776178,38.78455738168117,2003-10-09 17:24:00.000000
3994,Andrei Egorov,60,Widowed,100000,Government teacher,O,171.73074779308482,50.58676228705609,2003-10-09 22:24:00.000000
3995,Nina Vasiliev,60,Married,100000,Government teacher,A,170.01194248357766,34.11389393579786,2003-10-10 03:24:00.000000
3996,Konstantin Romanov,60,Married,100000,Government surveillance assistance,AB,163.18306408572545,13.980116816321276,2003-10-11 11:24:00.000000
3997,Dmitry Ivanov,60,Widowed,100000,Government surveillance assistance,AB,171.98081487000346,10.649796785915942,2003-10-11 19:24:00.000000
3998,Mikhail Vorobiev,60,Widowed,100000,Government social researcher,O,176.8979130522509,35.2629158567774,2003-10-14 08:24:00.000000
3999,Andrei Karpov,18,Married,100000,Government social researcher,AB,185.97763441845248,9.341155357954742,2003-10-14 10:24:00.000000
4000,Yuri Antonov,54,Divorced,100000,Government teacher,AB,176.7061350061046,33.12870148167224,2003-10-14 16:24:00.000000
4001,Maria Timofeev,42,Widowed,100000,Government surveillance assistance,B,163.77855941701077,34.29740178449081,2003-10-14 22:24:00.000000
4002,Sergei Kuznetsov,60,Married,100000,Government surveillance assistance,O,187.15204353136932,29.15846921534702,2003-10-14 23:24:00.000000
4003,Nina Vasiliev,60,Widowed,100000,Government social researcher,AB,167.13360589968735,31.606018099026457,2003-10-17 16:24:00.000000
4004,Alexei Vorobiev,60,Divorced,100000,Government doctor,AB,164.6611142280268,155.30404305246952,2003-10-20 11:24:00.000000
4005,Vladimir Egorov,60,Single,100000,Government employee,AB,179.90481827824908,24.232810883669707,2003-10-20 23:24:00.000000
4006,Elena Lebedev,60,Married,100000,Government surveillance assistance,A,179.94905459425817,21.607728186840554,2003-10-21 22:24:00.000000
4007,Vladimir Popov,60,Single,100000,Government social researcher,AB,159.88258181260778,48.168131843347425,2003-10-22 08:24:00.000000
4008,Sergei Gusev,60,Single,100000,Government doctor,B,150.04866802265107,24.897866121976328,2003-10-22 11:24:00.000000
4009,Anna Zakharov,60,Single,100000,Government social researcher,B,172.64184615790762,365.29601684295983,2003-10-23 05:24:00.000000
4010,Nikolai Mikhailov,60,Widowed,100000,Government surveillance assistance,A,158.77404755684097,18.67933690482486,2003-10-23 05:24:00.000000
4011,Ivan Fedorov,54,Divorced,100000,Government surveillance assistance,AB,179.26622114877557,39.6258420168687,2003-10-23 08:24:00.000000
4012,Olga Orlov,60,Single,100000,Government teacher,A,186.0420734107796,18.114268364324747,2003-10-24 04:24:00.000000
4013,Ivan Gusev,54,Divorced,100000,Government history writer,O,165.75427365857644,15.623155040721564,2003-10-25 05:24:00.000000
4014,Nina Petrov,60,Widowed,72235,Government surveillance assistance,B,159.9629504902446,3.823686158063464,2003-10-25 21:24:00.000000
4015,Tatiana Vasiliev,60,Married,100000,Government social researcher,AB,176.82465779535957,58.724279101564846,2003-10-26 01:24:00.000000
4016,Dmitry Antonov,30,Widowed,100000,Government employee,O,186.3285868771187,4.120689730463749,2003-10-26 15:24:00.000000
4017,Ivan Mikhailov,60,Divorced,100000,Government surveillance assistance,B,187.97408581172624,3.071876906531771,2003-10-27 22:24:00.000000
4018,Marina Smirnov,60,Single,100000,Government employee,A,160.80521940665622,15.410218960024615,2003-10-28 00:24:00.000000
4019,Nikolai Zakharov,60,Divorced,100000,Government social researcher,A,159.96566856650327,39.90573639718921,2003-10-28 12:24:00.000000
4020,Ekaterina Orlov,30,Widowed,100000,Government surveillance assistance,B,158.58427637221934,16.351745940287316,2003-10-28 21:24:00.000000
4021,Yuri Antonov,36,Married,100000,Government surveillance assistance,O,155.9784331409529,12.584521569208768,2003-10-29 05:24:00.000000
4022,Maria Mikhailov,60,Divorced,100000,Government cook,O,157.44331429334719,11.479825938981827,2003-10-29 07:24:00.000000
4023,Dmitri Zakharov,60,Widowed,100000,Government social researcher,AB,175.80983093985017,210.38941603657415,2003-10-29 18:24:00.000000
4024,Olga Pavlov,60,Divorced,100000,Government doctor,A,162.21947400989617,3.9913686864696936,2003-10-29 23:24:00.000000
4025,Igor Novikov,60,Widowed,100000,Government surveillance assistance,B,178.65811203428922,49.562550453696815,2003-10-30 02:24:00.000000
4026,Vladimir Fedorov,60,Divorced,100000,Government doctor,O,150.23862707950457,45.45673433015706,2003-10-30 04:24:00.000000
4027,Anastasia Gusev,60,Divorced,100000,Government cook,AB,162.31705243471595,8.368085859211572,2003-10-30 22:24:00.000000
4028,Pavel Volkov,60,Single,100000,Government surveillance assistance,B,172.5659081197483,5.01006490568815,2003-10-31 04:24:00.000000
4029,Maria Kozlov,60,Divorced,100000,Government surveillance assistance,O,178.8235702220822,3.154466332548988,2003-10-31 06:24:00.000000
4030,Svetlana Fedorov,60,Single,100000,Government surveillance assistance,O,186.48092831412373,36.76079318283959,2003-10-31 10:24:00.000000
4031,Maxim Karpov,60,Married,100000,Government surveillance assistance,B,165.2544944121468,18.12031165342932,2003-11-01 18:24:00.000000
4032,Mikhail Timofeev,60,Divorced,100000,Government social researcher,AB,161.8658290431572,17.62642793504167,2003-11-04 04:24:00.000000
4033,Mikhail Pavlov,60,Divorced,100000,Government social researcher,B,183.63269770819983,1.8088728784922226,2003-11-05 18:24:00.000000
4034,Sergei Egorov,60,Single,100000,Government cook,AB,179.4463681513219,57.45250609372519,2003-11-06 17:24:00.000000
4035,Ksenia Sorokin,60,Single,100000,Government surveillance assistance,A,159.10067598164832,49.37066860296096,2003-11-07 08:24:00.000000
4036,Nina Orlov,60,Widowed,100000,Government surveillance assistance,AB,173.98227329474446,8.568231203970013,2003-11-07 15:24:00.000000
4037,Alexei Morozov,60,Divorced,100000,Government employee,B,175.41282559458014,17.144680883687833,2003-11-08 02:24:00.000000
4038,Elena Petrov,24,Single,100000,Government teacher,A,158.53697133088622,34.89361051444872,2003-11-09 11:24:00.000000
4039,Konstantin Egorov,60,Widowed,100000,Government doctor,O,168.39498172887772,1.330722328114776,2003-11-09 13:24:00.000000
4040,Olga Mikhailov,60,Widowed,100000,Government social researcher,B,164.33080067012335,44.36800225403573,2003-11-09 18:24:00.000000
4041,Anna Vasiliev,60,Divorced,100000,Government social researcher,A,188.08121786016173,35.56443241165485,2003-11-09 18:24:00.000000
4042,Nikolai Antonov,60,Widowed,100000,Government surveillance assistance,O,165.48381561106365,30.920934977851793,2003-11-09 23:24:00.000000
4043,Ekaterina Ilyin,60,Widowed,100000,Government surveillance assistance,AB,172.02206050041534,75.0836758430357,2003-11-10 22:24:00.000000
4044,Marina Lebedev,42,Widowed,100000,Government surveillance assistance,B,180.12713355418367,37.92119780016767,2003-11-12 23:24:00.000000
4045,Ivan Gusev,42,Married,39809,Government cook,AB,174.17618449875067,55.52707878148782,2003-11-14 20:24:00.000000
4046,Nikolai Egorov,60,Widowed,100000,Government employee,A,160.27616976533366,26.960109433246668,2003-11-16 03:24:00.000000
4047,Ivan Orlov,60,Single,100000,Government social researcher,AB,153.92799263654908,39.595443544731644,2003-11-17 01:24:00.000000
4048,Nikolai Morozov,60,Divorced,100000,Government IT technician,O,172.90010077122923,22.742851355005737,2003-11-17 13:24:00.000000
4049,Elena Popov,60,Single,100000,Government social researcher,A,177.42010716917332,56.46089464410162,2003-11-18 05:24:00.000000
4050,Artem Vasiliev,60,Divorced,100000,Government teacher,O,170.9503202955989,33.33194599711835,2003-11-19 13:24:00.000000
4051,Konstantin Karpov,60,Widowed,100000,Government teacher,B,170.20620536889865,36.17795742865434,2003-11-19 17:24:00.000000
4052,Konstantin Kozlov,60,Divorced,100000,Government teacher,A,173.70365791968555,8.150267659854126,2003-11-20 14:24:00.000000
4053,Igor Vasiliev,60,Divorced,100000,Government cook,O,173.8629680840215,21.701196128604458,2003-11-20 17:24:00.000000
4054,Pavel Antonov,60,Widowed,100000,Government surveillance assistance,A,164.45953836033718,8.024296306106915,2003-11-21 07:24:00.000000
4055,Nikolai Romanov,30,Married,100000,Government cook,A,188.06428113644174,6.478436964828869,2003-11-21 20:24:00.000000
4056,Alexei Fedorov,60,Married,100000,Government social researcher,O,168.91925581407372,91.06503272098969,2003-11-23 06:24:00.000000
4057,Pavel Egorov,60,Married,100000,Government social researcher,AB,154.5554159520909,34.60683661696064,2003-11-23 13:24:00.000000
4058,Anastasia Zakharov,18,Widowed,100000,Government surveillance assistance,O,154.90611315045842,2.771948396327715,2003-11-24 00:24:00.000000
4059,Ivan Smirnov,60,Married,100000,Government cook,B,160.96091898248628,377.96603420570983,2003-11-25 00:24:00.000000
4060,Ekaterina Pavlov,60,Single,100000,Government IT technician,AB,187.84429670779207,43.68407368336327,2003-11-26 05:24:00.000000
4061,Andrei Ilyin,60,Widowed,100000,Government history writer,A,182.5116898668035,35.5462874723593,2003-11-26 14:24:00.000000
4062,Nina Stepanov,60,Married,100000,Government teacher,O,182.8129971961945,26.84881346242476,2003-11-26 18:24:00.000000
4063,Igor Timofeev,60,Single,100000,Government surveillance assistance,O,161.97766576245633,58.746958892769186,2003-11-26 19:24:00.000000
4064,Svetlana Ilyin,60,Single,100000,Government surveillance assistance,B,179.2395295342349,193.87551131145665,2003-11-29 03:24:00.000000
4065,Maria Mikhailov,18,Married,100000,Government cook,O,168.6462050339514,29.99292648811106,2003-11-29 04:24:00.000000
4066,Konstantin Zakharov,60,Married,100000,Government surveillance assistance,AB,180.51339649269173,33.73296321563742,2003-11-29 10:24:00.000000
4067,Artem Romanov,60,Married,100000,Government IT technician,B,156.87560312848507,4.452497893582445,2003-11-29 15:24:00.000000
4068,Anastasia Vasiliev,60,Divorced,100000,Government surveillance assistance,B,160.21551622160337,11.036411573713455,2003-11-29 23:24:00.000000
4069,Igor Fedorov,36,Single,100000,Government surveillance assistance,A,189.7459928751522,7.122069554756099,2003-11-30 03:24:00.000000
4070,Anastasia Stepanov,60,Widowed,100000,Government IT technician,B,179.5367337965626,37.22825601714244,2003-11-30 10:24:00.000000
4071,Artem Sokolov,54,Married,100000,Government surveillance assistance,AB,171.97506748677628,12.144722858236202,2003-11-30 14:24:00.000000
4072,Pavel Kuznetsov,60,Widowed,29362,Government surveillance assistance,B,184.69782382590446,9.264889535205157,2003-12-01 08:24:00.000000
4073,Igor Ivanov,60,Married,100000,Government social researcher,B,182.95239105307496,16.438432762206922,2003-12-01 14:24:00.000000
4074,Ekaterina Sokolov,30,Divorced,100000,Government teacher,O,167.2207733340076,29.2257479435096,2003-12-01 18:24:00.000000
4075,Ivan Popov,60,Married,100000,Government social researcher,AB,168.81145851672775,415.22513095137396,2003-12-01 23:24:00.000000
4076,Maria Orlov,60,Married,100000,Government surveillance assistance,AB,157.63577553354713,6.389421928904019,2003-12-02 18:24:00.000000
4077,Andrei Vasiliev,60,Married,100000,Government surveillance assistance,A,153.14317423952843,14.161999875748519,2003-12-02 19:24:00.000000
4078,Andrei Lebedev,42,Widowed,100000,Government surveillance assistance,B,154.96734015973686,6.253842962792412,2003-12-02 23:24:00.000000
4079,Ivan Sorokin,48,Married,100000,Government cook,A,175.51655301535982,11.590772958090712,2003-12-02 23:24:00.000000
4080,Vladimir Romanov,60,Single,100000,Government surveillance assistance,O,178.0861183769515,18.176911413991842,2003-12-02 23:24:00.000000
4081,Yuri Sorokin,60,Married,100000,Government surveillance assistance,AB,181.13227623618909,9.422966318744583,2003-12-03 04:24:00.000000
4082,Marina Sokolov,60,Divorced,100000,Government cook,O,175.36999830134033,19.531672936347835,2003-12-03 22:24:00.000000
4083,Svetlana Vorobiev,60,Widowed,100000,Government surveillance assistance,B,179.54686636530636,34.58449633040094,2003-12-04 01:24:00.000000
4084,Natalia Mikhailov,60,Widowed,100000,Government surveillance assistance,O,162.74443133269955,17.857998734684873,2003-12-05 21:24:00.000000
4085,Anastasia Pavlov,60,Divorced,100000,Government social researcher,O,160.7166734320173,43.35156705567768,2003-12-06 15:24:00.000000
4086,Yuri Orlov,60,Married,100000,Government surveillance assistance,O,167.12837538873868,11.411322918881458,2003-12-07 05:24:00.000000
4087,Natalia Novikov,30,Single,100000,Government employee,O,163.21189460657297,12.685331185698969,2003-12-07 12:24:00.000000
4088,Maria Morozov,60,Divorced,100000,Government surveillance assistance,B,172.65933611183382,1.496200643301902,2003-12-07 15:24:00.000000
4089,Elena Karpov,60,Married,100000,Government surveillance assistance,AB,182.65012329708142,30.497476556600418,2003-12-07 17:24:00.000000
4090,Maxim Zaitsev,60,Widowed,100000,Government surveillance assistance,B,166.78926918670228,21.049417030398573,2003-12-07 21:24:00.000000
4091,Anna Ilyin,60,Single,100000,Government social researcher,O,163.29315229705037,27.567122306391173,2003-12-09 21:24:00.000000
4092,Igor Zakharov,60,Widowed,100000,Government surveillance assistance,AB,180.2128556075125,37.02254649468735,2003-12-10 06:24:00.000000
4093,Anna Morozov,60,Married,100000,Government IT technician,B,160.66904407283167,13.747147636784755,2003-12-10 06:24:00.000000
4094,Anna Bogdanov,48,Widowed,100000,Government social researcher,O,153.0192771360251,4.376100472421262,2003-12-10 10:24:00.000000
4095,Alexei Lebedev,60,Widowed,100000,Government history writer,AB,159.516390109942,49.86364490449649,2003-12-10 15:24:00.000000
4096,Yuri Zaitsev,60,Widowed,100000,Government surveillance assistance,A,183.58125076251457,16.188400936948696,2003-12-10 18:24:00.000000
4097,Vladimir Petrov,18,Widowed,100000,Government social researcher,AB,152.24257267937747,30.28881239903088,2003-12-12 13:24:00.000000
4098,Yulia Gusev,60,Widowed,90773,Government employee,B,174.25993767488757,12.363349349707963,2003-12-14 06:24:00.000000
4099,Igor Orlov,30,Divorced,100000,Government surveillance assistance,B,157.82633769970033,22.20032864476558,2003-12-14 06:24:00.000000
4100,Svetlana Fedorov,60,Divorced,100000,Government surveillance assistance,A,167.91418685181884,46.87629025476534,2003-12-14 13:24:00.000000
4101,Yuri Lebedev,60,Single,100000,Government cook,AB,179.94439045154013,22.952402696268436,2003-12-14 16:24:00.000000
4102,Yuri Petrov,30,Widowed,100000,Government surveillance assistance,O,153.39323353258703,32.88257990042553,2003-12-14 21:24:00.000000
4103,Nikolai Zaitsev,60,Divorced,100000,Government employee,O,185.5652339106919,13.286598412279542,2003-12-15 01:24:00.000000
4104,Konstantin Smirnov,60,Married,100000,Government surveillance assistance,A,179.7257160556775,16.449489307104947,2003-12-16 10:24:00.000000
4105,Andrei Smirnov,60,Widowed,100000,Government surveillance assistance,B,171.45885937793344,12.899355864099725,2003-12-16 12:24:00.000000
4106,Anastasia Smirnov,60,Married,100000,Government history writer,AB,166.10880125456652,26.1046455578656,2003-12-16 20:24:00.000000
4107,Ekaterina Novikov,60,Married,100000,Government surveillance assistance,O,164.75928609835412,34.9061776110298,2003-12-17 04:24:00.000000
4108,Maria Popov,60,Married,100000,Government teacher,B,171.05466845539493,12.317468712611879,2003-12-17 19:24:00.000000
4109,Elena Zaitsev,60,Single,100000,Government employee,O,189.26500522461905,39.25468207466042,2003-12-18 04:24:00.000000
4110,Alexei Vorobiev,54,Divorced,100000,Government social researcher,AB,151.8235469645522,318.6847157322375,2003-12-18 07:24:00.000000
4111,Dmitri Sokolov,60,Single,100000,Government teacher,B,182.32071566069618,12.180268573960863,2003-12-18 09:24:00.000000
4112,Ekaterina Volkov,60,Married,100000,Government employee,O,180.2917369742837,28.74177825102878,2003-12-18 13:24:00.000000
4113,Mikhail Kuznetsov,60,Single,100000,Government employee,B,162.55090234508066,103.52053535940377,2003-12-19 08:24:00.000000
4114,Igor Zakharov,36,Married,100000,Government doctor,B,163.27474040883263,15.816544532797202,2003-12-19 08:24:00.000000
4115,Nina Timofeev,60,Divorced,100000,Government surveillance assistance,B,179.14905447064,15.521653443115142,2003-12-21 06:24:00.000000
4116,Olga Zaitsev,36,Widowed,79768,Government surveillance assistance,AB,161.2509367570373,85.06090128527282,2003-12-21 19:24:00.000000
4117,Dmitri Vasiliev,60,Married,100000,Government surveillance assistance,O,172.2521514474524,26.349541577903167,2003-12-21 20:24:00.000000
4118,Marina Romanov,60,Divorced,100000,Government cook,O,165.83776104625,1.443179321483747,2003-12-22 03:24:00.000000
4119,Mikhail Romanov,60,Divorced,100000,Government surveillance assistance,B,165.9113974881003,36.8294799030366,2003-12-22 16:24:00.000000
4120,Yuri Vorobiev,60,Single,100000,Government teacher,AB,155.13841154829575,16.441904338267545,2003-12-22 23:24:00.000000
4121,Svetlana Lebedev,60,Single,100000,Government social researcher,B,181.4658832673299,151.59962477429727,2003-12-23 02:24:00.000000
4122,Ekaterina Vorobiev,54,Widowed,100000,Government history writer,AB,153.46068640583468,48.67408239677599,2003-12-23 04:24:00.000000
4123,Igor Vasiliev,60,Single,100000,Government IT technician,A,170.6754028706724,58.007565520015774,2003-12-23 08:24:00.000000
4124,Andrei Sokolov,60,Married,100000,Government social researcher,B,155.70647701223066,12.553585214723686,2003-12-23 17:24:00.000000
4125,Mikhail Kiselev,60,Divorced,100000,Government surveillance assistance,A,178.5100002618238,8.441747651852804,2003-12-23 19:24:00.000000
4126,Ksenia Romanov,60,Divorced,100000,Government social researcher,B,169.64654950000812,1.3164636281326536,2003-12-24 18:24:00.000000
4127,Maria Vasiliev,60,Single,100000,Government social researcher,AB,180.919021868319,5.490458764395921,2003-12-24 21:24:00.000000
4128,Elena Vasiliev,60,Married,100000,Government surveillance assistance,O,159.28660938150122,122.7007636431016,2003-12-25 10:24:00.000000
4129,Nina Sorokin,60,Married,100000,Government history writer,AB,164.7341892593704,7.448484905898888,2003-12-25 20:24:00.000000
4130,Andrei Timofeev,60,Widowed,100000,Government employee,AB,153.49482756753196,28.451645949655777,2003-12-26 03:24:00.000000
4131,Natalia Kuznetsov,48,Single,100000,Government teacher,B,156.11360072326076,19.08514744317781,2003-12-26 14:24:00.000000
4132,Olga Karpov,60,Widowed,100000,Government teacher,B,189.5899468614006,10.728877677870054,2003-12-28 10:24:00.000000
4133,Svetlana Vasiliev,60,Single,100000,Government IT technician,O,185.23049826755044,13.673090414568838,2003-12-28 12:24:00.000000
4134,Yuri Bogdanov,60,Married,100000,Government cook,B,159.89242980338392,4.027247464033131,2003-12-30 01:24:00.000000
4135,Polina Fedorov,60,Married,100000,Government cook,O,164.50335249886754,33.269794614468104,2003-12-31 08:24:00.000000
4136,Ivan Zakharov,60,Widowed,100000,Government doctor,O,162.53727433358387,30.32161074332322,2003-12-31 11:24:00.000000
4137,Konstantin Novikov,60,Divorced,100000,Government surveillance assistance,B,187.2854908201586,13.912818306375408,2003-12-31 15:24:00.000000
4138,Sergei Petrov,60,Married,100000,Government history writer,AB,163.9695961195525,240.7946760286244,2003-12-31 23:24:00.000000
4139,Nina Fedorov,60,Widowed,100000,Government social researcher,O,161.78364950528788,2.8122957802726014,2004-01-02 05:24:00.000000
4140,Elena Zaitsev,60,Single,100000,Government surveillance assistance,O,169.14364082239558,59.54956995070894,2004-01-04 01:24:00.000000
